DATE,day,month,year,RAINs,PRCPs,TMAXs,TMINs,rain_s,PRCPj,SNOWj,SNWDj,TMAXj,TMINj,prec_j,PRCPs1,TMAXs1,TMINs1,rain_s1,PRCPj1,SNOWj1,SNWDj1,TMAXj1,TMINj1,prec_j1,PRCPs2,TMAXs2,TMINs2,rain_s2,PRCPj2,SNOWj2,SNWDj2,TMAXj2,TMINj2,prec_j2,PRCPs3,TMAXs3,TMINs3,RAINs3,rain_s3,PRCPj3,SNOWj3,SNWDj3,TMAXj3,TMINj3,prec_j3
10/31/1969,31,10,1969,FALSE,0,66,51,0,1.99,0,0,40,31,1,0.01,61,50,1,1.54,0,0,38,31,1,0.06,58,51,1,1.85,0,0,35,31,1,0.05,60,48,1,0.61,0,0,41,32,1,
11/1/1969,1,11,1969,FALSE,0,62,49,0,1.6,0,0,57,38,1,0,66,51,0,1.99,0,0,40,31,1,0.01,61,50,1,1.54,0,0,38,31,1,0.06,58,51,1,1.85,0,0,35,31,1,
11/2/1969,2,11,1969,TRUE,0.01,61,50,1,0.5,0,0,53,42,1,0,62,49,0,1.6,0,0,57,38,1,0,66,51,0,1.99,0,0,40,31,1,0.01,61,50,1,1.54,0,0,38,31,1,
11/3/1969,3,11,1969,FALSE,0,57,49,0,0.09,0,0,49,37,1,0.01,61,50,1,0.5,0,0,53,42,1,0,62,49,0,1.6,0,0,57,38,1,0,66,51,0,1.99,0,0,40,31,1,
11/4/1969,4,11,1969,TRUE,1.54,57,48,1,0,0,0,46,31,0,0,57,49,0,0.09,0,0,49,37,1,0.01,61,50,1,0.5,0,0,53,42,1,0,62,49,0,1.6,0,0,57,38,1,
11/5/1969,5,11,1969,FALSE,0,59,49,0,0.33,0,0,47,30,1,1.54,57,48,1,0,0,0,46,31,0,0,57,49,0,0.09,0,0,49,37,1,0.01,61,50,1,0.5,0,0,53,42,1,
11/6/1969,6,11,1969,TRUE,0.01,55,49,1,0.09,0,0,41,32,1,0,59,49,0,0.33,0,0,47,30,1,1.54,57,48,1,0,0,0,46,31,0,0,57,49,0,0.09,0,0,49,37,1,
11/7/1969,7,11,1969,FALSE,0,56,48,0,0,0,0,43,32,0,0.01,55,49,1,0.09,0,0,41,32,1,0,59,49,0,0.33,0,0,47,30,1,1.54,57,48,1,0,0,0,46,31,0,
11/8/1969,8,11,1969,TRUE,0.03,50,47,1,0.7,0,0,41,25,1,0,56,48,0,0,0,0,43,32,0,0.01,55,49,1,0.09,0,0,41,32,1,0,59,49,0,0.33,0,0,47,30,1,
11/9/1969,9,11,1969,FALSE,0,54,44,0,0.53,0,0,42,32,1,0.03,50,47,1,0.7,0,0,41,25,1,0,56,48,0,0,0,0,43,32,0,0.01,55,49,1,0.09,0,0,41,32,1,
11/10/1969,10,11,1969,TRUE,0.04,54,48,1,0.58,0,0,43,31,1,0,54,44,0,0.53,0,0,42,32,1,0.03,50,47,1,0.7,0,0,41,25,1,0,56,48,0,0,0,0,43,32,0,
11/11/1969,11,11,1969,FALSE,0,51,44,0,0,0,0,43,28,0,0.04,54,48,1,0.58,0,0,43,31,1,0,54,44,0,0.53,0,0,42,32,1,0.03,50,47,1,0.7,0,0,41,25,1,
11/12/1969,12,11,1969,FALSE,0,54,48,0,1.23,7,7,31,19,1,0,51,44,0,0,0,0,43,28,0,0.04,54,48,1,0.58,0,0,43,31,1,0,54,44,0,0.53,0,0,42,32,1,
11/13/1969,13,11,1969,FALSE,0,49,44,0,0.78,0.8,9,24,19,1,0,54,48,0,1.23,7,7,31,19,1,0,51,44,0,0,0,0,43,28,0,0.04,54,48,1,0.58,0,0,43,31,1,
11/14/1969,14,11,1969,FALSE,0,46,40,0,0.16,0,6,40,23,1,0,49,44,0,0.78,0.8,9,24,19,1,0,54,48,0,1.23,7,7,31,19,1,0,51,44,0,0,0,0,43,28,0,
11/15/1969,15,11,1969,FALSE,0,54,40,0,0.06,0.4,6,38,25,1,0,46,40,0,0.16,0,6,40,23,1,0,49,44,0,0.78,0.8,9,24,19,1,0,54,48,0,1.23,7,7,31,19,1,
11/16/1969,16,11,1969,FALSE,0,45,38,0,0,0,6,27,16,0,0,54,40,0,0.06,0.4,6,38,25,1,0,46,40,0,0.16,0,6,40,23,1,0,49,44,0,0.78,0.8,9,24,19,1,
11/17/1969,17,11,1969,FALSE,0,48,38,0,0.33,1,7,18,10,1,0,45,38,0,0,0,6,27,16,0,0,54,40,0,0.06,0.4,6,38,25,1,0,46,40,0,0.16,0,6,40,23,1,
11/18/1969,18,11,1969,FALSE,0,53,42,0,0.59,4.5,12,18,11,1,0,48,38,0,0.33,1,7,18,10,1,0,45,38,0,0,0,6,27,16,0,0,54,40,0,0.06,0.4,6,38,25,1,
11/19/1969,19,11,1969,FALSE,0,54,43,0,0,0,12,22,11,0,0,53,42,0,0.59,4.5,12,18,11,1,0,48,38,0,0.33,1,7,18,10,1,0,45,38,0,0,0,6,27,16,0,
11/20/1969,20,11,1969,TRUE,0.29,47,44,1,1.04,9.1,21,27,20,1,0,54,43,0,0,0,12,22,11,0,0,53,42,0,0.59,4.5,12,18,11,1,0,48,38,0,0.33,1,7,18,10,1,
11/21/1969,21,11,1969,FALSE,0,52,40,0,0.53,1.6,24,27,23,1,0.29,47,44,1,1.04,9.1,21,27,20,1,0,54,43,0,0,0,12,22,11,0,0,53,42,0,0.59,4.5,12,18,11,1,
11/22/1969,22,11,1969,FALSE,0,44,36,0,0.65,0,23,32,24,1,0,52,40,0,0.53,1.6,24,27,23,1,0.29,47,44,1,1.04,9.1,21,27,20,1,0,54,43,0,0,0,12,22,11,0,
11/23/1969,23,11,1969,TRUE,0.29,51,42,1,0.18,0,18,36,29,1,0,44,36,0,0.65,0,23,32,24,1,0,52,40,0,0.53,1.6,24,27,23,1,0.29,47,44,1,1.04,9.1,21,27,20,1,
11/24/1969,24,11,1969,FALSE,0,48,38,0,0.16,0,15,42,35,1,0.29,51,42,1,0.18,0,18,36,29,1,0,44,36,0,0.65,0,23,32,24,1,0,52,40,0,0.53,1.6,24,27,23,1,
11/25/1969,25,11,1969,FALSE,0,50,38,0,1.97,0,12,41,33,1,0,48,38,0,0.16,0,15,42,35,1,0.29,51,42,1,0.18,0,18,36,29,1,0,44,36,0,0.65,0,23,32,24,1,
11/26/1969,26,11,1969,FALSE,0,49,37,0,0,0,11,43,32,0,0,50,38,0,1.97,0,12,41,33,1,0,48,38,0,0.16,0,15,42,35,1,0.29,51,42,1,0.18,0,18,36,29,1,
11/27/1969,27,11,1969,FALSE,0,49,30,0,2.76,0,11,41,30,1,0,49,37,0,0,0,11,43,32,0,0,50,38,0,1.97,0,12,41,33,1,0,48,38,0,0.16,0,15,42,35,1,
11/28/1969,28,11,1969,FALSE,0,41,31,0,0.77,0,4,47,32,1,0,49,30,0,2.76,0,11,41,30,1,0,49,37,0,0,0,11,43,32,0,0,50,38,0,1.97,0,12,41,33,1,
11/29/1969,29,11,1969,FALSE,0,40,30,0,0.71,0,3,49,35,1,0,41,31,0,0.77,0,4,47,32,1,0,49,30,0,2.76,0,11,41,30,1,0,49,37,0,0,0,11,43,32,0,
11/30/1969,30,11,1969,FALSE,0,49,30,0,0.25,0,2,45,33,1,0,40,30,0,0.71,0,3,49,35,1,0,41,31,0,0.77,0,4,47,32,1,0,49,30,0,2.76,0,11,41,30,1,
12/1/1969,1,12,1969,FALSE,0,50,33,0,0.63,0,2,42,34,1,0,49,30,0,0.25,0,2,45,33,1,0,40,30,0,0.71,0,3,49,35,1,0,41,31,0,0.77,0,4,47,32,1,
12/2/1969,2,12,1969,FALSE,0,55,36,0,0.94,0,2,37,32,1,0,50,33,0,0.63,0,2,42,34,1,0,49,30,0,0.25,0,2,45,33,1,0,40,30,0,0.71,0,3,49,35,1,
12/3/1969,3,12,1969,TRUE,0.15,46,34,1,0.72,0,1,38,33,1,0,55,36,0,0.94,0,2,37,32,1,0,50,33,0,0.63,0,2,42,34,1,0,49,30,0,0.25,0,2,45,33,1,
12/4/1969,4,12,1969,FALSE,0,50,41,0,0,0,1,41,36,0,0.15,46,34,1,0.72,0,1,38,33,1,0,55,36,0,0.94,0,2,37,32,1,0,50,33,0,0.63,0,2,42,34,1,
12/5/1969,5,12,1969,FALSE,0,50,36,0,1.25,6.2,7,40,32,1,0,50,41,0,0,0,1,41,36,0,0.15,46,34,1,0.72,0,1,38,33,1,0,55,36,0,0.94,0,2,37,32,1,
12/6/1969,6,12,1969,FALSE,0,49,42,0,1.52,0,6,34,32,1,0,50,36,0,1.25,6.2,7,40,32,1,0,50,41,0,0,0,1,41,36,0,0.15,46,34,1,0.72,0,1,38,33,1,
12/7/1969,7,12,1969,FALSE,0,50,43,0,0.79,0,5,34,32,1,0,49,42,0,1.52,0,6,34,32,1,0,50,36,0,1.25,6.2,7,40,32,1,0,50,41,0,0,0,1,41,36,0,
12/8/1969,8,12,1969,TRUE,0.26,47,41,1,0.19,0,4,37,33,1,0,50,43,0,0.79,0,5,34,32,1,0,49,42,0,1.52,0,6,34,32,1,0,50,36,0,1.25,6.2,7,40,32,1,
12/9/1969,9,12,1969,TRUE,0.13,46,40,1,0.08,0,4,36,33,1,0.26,47,41,1,0.19,0,4,37,33,1,0,50,43,0,0.79,0,5,34,32,1,0,49,42,0,1.52,0,6,34,32,1,
12/10/1969,10,12,1969,TRUE,0.12,46,37,1,0,0,4,36,28,0,0.13,46,40,1,0.08,0,4,36,33,1,0.26,47,41,1,0.19,0,4,37,33,1,0,50,43,0,0.79,0,5,34,32,1,
12/11/1969,11,12,1969,TRUE,0.75,55,40,1,0.15,1.5,5,35,24,1,0.12,46,37,1,0,0,4,36,28,0,0.13,46,40,1,0.08,0,4,36,33,1,0.26,47,41,1,0.19,0,4,37,33,1,
12/12/1969,12,12,1969,TRUE,0.83,51,43,1,0.42,5,10,34,28,1,0.75,55,40,1,0.15,1.5,5,35,24,1,0.12,46,37,1,0,0,4,36,28,0,0.13,46,40,1,0.08,0,4,36,33,1,
12/13/1969,13,12,1969,TRUE,0.74,56,44,1,0.1,0,10,35,28,1,0.83,51,43,1,0.42,5,10,34,28,1,0.75,55,40,1,0.15,1.5,5,35,24,1,0.12,46,37,1,0,0,4,36,28,0,
12/14/1969,14,12,1969,TRUE,0.13,54,45,1,0.03,0,8,36,28,1,0.74,56,44,1,0.1,0,10,35,28,1,0.83,51,43,1,0.42,5,10,34,28,1,0.75,55,40,1,0.15,1.5,5,35,24,1,
12/15/1969,15,12,1969,TRUE,0.02,52,41,1,0,0,8,39,32,0,0.13,54,45,1,0.03,0,8,36,28,1,0.74,56,44,1,0.1,0,10,35,28,1,0.83,51,43,1,0.42,5,10,34,28,1,
12/16/1969,16,12,1969,TRUE,0.24,46,40,1,0,0,8,35,18,0,0.02,52,41,1,0,0,8,39,32,0,0.13,54,45,1,0.03,0,8,36,28,1,0.74,56,44,1,0.1,0,10,35,28,1,
12/17/1969,17,12,1969,TRUE,0.1,53,42,1,0,0,8,26,14,0,0.24,46,40,1,0,0,8,35,18,0,0.02,52,41,1,0,0,8,39,32,0,0.13,54,45,1,0.03,0,8,36,28,1,
12/18/1969,18,12,1969,TRUE,0.2,54,46,1,0,0,8,30,22,0,0.1,53,42,1,0,0,8,26,14,0,0.24,46,40,1,0,0,8,35,18,0,0.02,52,41,1,0,0,8,39,32,0,
12/19/1969,19,12,1969,TRUE,0.11,56,44,1,0,0,8,38,24,0,0.2,54,46,1,0,0,8,30,22,0,0.1,53,42,1,0,0,8,26,14,0,0.24,46,40,1,0,0,8,35,18,0,
12/20/1969,20,12,1969,TRUE,0.15,54,48,1,0,0,7,43,27,0,0.11,56,44,1,0,0,8,38,24,0,0.2,54,46,1,0,0,8,30,22,0,0.1,53,42,1,0,0,8,26,14,0,
12/21/1969,21,12,1969,TRUE,0.38,53,45,1,0,0,7,34,20,0,0.15,54,48,1,0,0,7,43,27,0,0.11,56,44,1,0,0,8,38,24,0,0.2,54,46,1,0,0,8,30,22,0,
12/22/1969,22,12,1969,TRUE,0.58,49,45,1,0,0,7,35,21,0,0.38,53,45,1,0,0,7,34,20,0,0.15,54,48,1,0,0,7,43,27,0,0.11,56,44,1,0,0,8,38,24,0,
12/23/1969,23,12,1969,TRUE,0.47,47,39,1,0.16,1.9,8,31,24,1,0.58,49,45,1,0,0,7,35,21,0,0.38,53,45,1,0,0,7,34,20,0,0.15,54,48,1,0,0,7,43,27,0,
12/24/1969,24,12,1969,FALSE,0,47,36,0,0.45,4.5,13,31,23,1,0.47,47,39,1,0.16,1.9,8,31,24,1,0.58,49,45,1,0,0,7,35,21,0,0.38,53,45,1,0,0,7,34,20,0,
12/25/1969,25,12,1969,TRUE,0.01,50,41,1,0.45,6.2,19,28,24,1,0,47,36,0,0.45,4.5,13,31,23,1,0.47,47,39,1,0.16,1.9,8,31,24,1,0.58,49,45,1,0,0,7,35,21,0,
12/26/1969,26,12,1969,TRUE,0.31,47,39,1,0.43,4.3,24,27,24,1,0.01,50,41,1,0.45,6.2,19,28,24,1,0,47,36,0,0.45,4.5,13,31,23,1,0.47,47,39,1,0.16,1.9,8,31,24,1,
12/27/1969,27,12,1969,FALSE,0,42,37,0,2.05,6.4,30,28,23,1,0.31,47,39,1,0.43,4.3,24,27,24,1,0.01,50,41,1,0.45,6.2,19,28,24,1,0,47,36,0,0.45,4.5,13,31,23,1,
12/28/1969,28,12,1969,FALSE,0,47,39,0,0.1,0,21,37,27,1,0,42,37,0,2.05,6.4,30,28,23,1,0.31,47,39,1,0.43,4.3,24,27,24,1,0.01,50,41,1,0.45,6.2,19,28,24,1,
12/29/1969,29,12,1969,FALSE,0,46,42,0,0.78,0,16,42,35,1,0,47,39,0,0.1,0,21,37,27,1,0,42,37,0,2.05,6.4,30,28,23,1,0.31,47,39,1,0.43,4.3,24,27,24,1,
12/30/1969,30,12,1969,FALSE,0,46,41,0,0.61,0,14,42,32,1,0,46,42,0,0.78,0,16,42,35,1,0,47,39,0,0.1,0,21,37,27,1,0,42,37,0,2.05,6.4,30,28,23,1,
12/31/1969,31,12,1969,FALSE,0,47,41,0,0.62,0,12,42,32,1,0,46,41,0,0.61,0,14,42,32,1,0,46,42,0,0.78,0,16,42,35,1,0,47,39,0,0.1,0,21,37,27,1,
1/1/1970,1,1,1970,FALSE,0,42,35,0,0.32,0,12,44,32,1,0,47,41,0,0.62,0,12,42,32,1,0,46,41,0,0.61,0,14,42,32,1,0,46,42,0,0.78,0,16,42,35,1,
1/2/1970,2,1,1970,FALSE,0,44,34,0,0,0,12,40,32,0,0,42,35,0,0.32,0,12,44,32,1,0,47,41,0,0.62,0,12,42,32,1,0,46,41,0,0.61,0,14,42,32,1,
1/3/1970,3,1,1970,FALSE,0,41,33,0,0,0,12,40,21,0,0,44,34,0,0,0,12,40,32,0,0,42,35,0,0.32,0,12,44,32,1,0,47,41,0,0.62,0,12,42,32,1,
1/4/1970,4,1,1970,FALSE,0,40,29,0,0,0,12,33,22,0,0,41,33,0,0,0,12,40,21,0,0,44,34,0,0,0,12,40,32,0,0,42,35,0,0.32,0,12,44,32,1,
1/5/1970,5,1,1970,FALSE,0,41,30,0,0.4,4.7,16,23,13,1,0,40,29,0,0,0,12,33,22,0,0,41,33,0,0,0,12,40,21,0,0,44,34,0,0,0,12,40,32,0,
1/6/1970,6,1,1970,FALSE,0,44,33,0,0.35,5.1,21,23,12,1,0,41,30,0,0.4,4.7,16,23,13,1,0,40,29,0,0,0,12,33,22,0,0,41,33,0,0,0,12,40,21,0,
1/7/1970,7,1,1970,FALSE,0,45,38,0,0,0,19,26,19,0,0,44,33,0,0.35,5.1,21,23,12,1,0,41,30,0,0.4,4.7,16,23,13,1,0,40,29,0,0,0,12,33,22,0,
1/8/1970,8,1,1970,TRUE,0.15,42,38,1,0,0,19,24,12,0,0,45,38,0,0,0,19,26,19,0,0,44,33,0,0.35,5.1,21,23,12,1,0,41,30,0,0.4,4.7,16,23,13,1,
1/9/1970,9,1,1970,TRUE,0.17,42,33,1,0,0,19,25,15,0,0.15,42,38,1,0,0,19,24,12,0,0,45,38,0,0,0,19,26,19,0,0,44,33,0,0.35,5.1,21,23,12,1,
1/10/1970,10,1,1970,TRUE,0.03,41,30,1,0,0,19,27,13,0,0.17,42,33,1,0,0,19,25,15,0,0.15,42,38,1,0,0,19,24,12,0,0,45,38,0,0,0,19,26,19,0,
1/11/1970,11,1,1970,TRUE,0.02,44,36,1,0,0,19,20,7,0,0.03,41,30,1,0,0,19,27,13,0,0.17,42,33,1,0,0,19,25,15,0,0.15,42,38,1,0,0,19,24,12,0,
1/12/1970,12,1,1970,TRUE,0.07,40,32,1,0,0,19,12,-2,0,0.02,44,36,1,0,0,19,20,7,0,0.03,41,30,1,0,0,19,27,13,0,0.17,42,33,1,0,0,19,25,15,0,
1/13/1970,13,1,1970,TRUE,1.63,50,38,1,0,0,19,4,-3,0,0.07,40,32,1,0,0,19,12,-2,0,0.02,44,36,1,0,0,19,20,7,0,0.03,41,30,1,0,0,19,27,13,0,
1/14/1970,14,1,1970,TRUE,0.62,52,39,1,0,0,19,5,-2,0,1.63,50,38,1,0,0,19,4,-3,0,0.07,40,32,1,0,0,19,12,-2,0,0.02,44,36,1,0,0,19,20,7,0,
1/15/1970,15,1,1970,FALSE,0,40,32,0,0.07,0.9,19,5,-3,1,0.62,52,39,1,0,0,19,5,-2,0,1.63,50,38,1,0,0,19,4,-3,0,0.07,40,32,1,0,0,19,12,-2,0,
1/16/1970,16,1,1970,TRUE,0.01,37,33,1,0,0,19,4,-3,0,0,40,32,0,0.07,0.9,19,5,-3,1,0.62,52,39,1,0,0,19,5,-2,0,1.63,50,38,1,0,0,19,4,-3,0,
1/17/1970,17,1,1970,TRUE,0.54,45,35,1,0.06,0,19,8,-2,1,0.01,37,33,1,0,0,19,4,-3,0,0,40,32,0,0.07,0.9,19,5,-3,1,0.62,52,39,1,0,0,19,5,-2,0,
1/18/1970,18,1,1970,TRUE,0.69,52,45,1,0.3,3,22,20,8,1,0.54,45,35,1,0.06,0,19,8,-2,1,0.01,37,33,1,0,0,19,4,-3,0,0,40,32,0,0.07,0.9,19,5,-3,1,
1/19/1970,19,1,1970,TRUE,0.67,52,46,1,0.2,2,24,22,11,1,0.69,52,45,1,0.3,3,22,20,8,1,0.54,45,35,1,0.06,0,19,8,-2,1,0.01,37,33,1,0,0,19,4,-3,0,
1/20/1970,20,1,1970,TRUE,0.1,55,45,1,0.3,3,20,33,15,1,0.67,52,46,1,0.2,2,24,22,11,1,0.69,52,45,1,0.3,3,22,20,8,1,0.54,45,35,1,0.06,0,19,8,-2,1,
1/21/1970,21,1,1970,TRUE,0.32,55,46,1,0.67,0,19,36,32,1,0.1,55,45,1,0.3,3,20,33,15,1,0.67,52,46,1,0.2,2,24,22,11,1,0.69,52,45,1,0.3,3,22,20,8,1,
1/22/1970,22,1,1970,TRUE,0.5,54,42,1,0,0,18,36,26,0,0.32,55,46,1,0.67,0,19,36,32,1,0.1,55,45,1,0.3,3,20,33,15,1,0.67,52,46,1,0.2,2,24,22,11,1,
1/23/1970,23,1,1970,TRUE,0.02,52,45,1,0.38,3.5,21,38,30,1,0.5,54,42,1,0,0,18,36,26,0,0.32,55,46,1,0.67,0,19,36,32,1,0.1,55,45,1,0.3,3,20,33,15,1,
1/24/1970,24,1,1970,TRUE,0.85,46,42,1,0.19,2,23,40,29,1,0.02,52,45,1,0.38,3.5,21,38,30,1,0.5,54,42,1,0,0,18,36,26,0,0.32,55,46,1,0.67,0,19,36,32,1,
1/25/1970,25,1,1970,TRUE,0.41,44,38,1,0.24,3.9,27,32,27,1,0.85,46,42,1,0.19,2,23,40,29,1,0.02,52,45,1,0.38,3.5,21,38,30,1,0.5,54,42,1,0,0,18,36,26,0,
1/26/1970,26,1,1970,TRUE,0.84,43,36,1,0.2,0.5,25,31,26,1,0.41,44,38,1,0.24,3.9,27,32,27,1,0.85,46,42,1,0.19,2,23,40,29,1,0.02,52,45,1,0.38,3.5,21,38,30,1,
1/27/1970,27,1,1970,TRUE,0.16,43,35,1,0.26,0,23,35,27,1,0.84,43,36,1,0.2,0.5,25,31,26,1,0.41,44,38,1,0.24,3.9,27,32,27,1,0.85,46,42,1,0.19,2,23,40,29,1,
1/28/1970,28,1,1970,FALSE,0,45,36,0,0.79,0,19,36,32,1,0.16,43,35,1,0.26,0,23,35,27,1,0.84,43,36,1,0.2,0.5,25,31,26,1,0.41,44,38,1,0.24,3.9,27,32,27,1,
1/29/1970,29,1,1970,FALSE,0,45,33,0,0.97,0,15,41,33,1,0,45,36,0,0.79,0,19,36,32,1,0.16,43,35,1,0.26,0,23,35,27,1,0.84,43,36,1,0.2,0.5,25,31,26,1,
1/30/1970,30,1,1970,FALSE,0,46,33,0,0.93,1.5,16,38,34,1,0,45,33,0,0.97,0,15,41,33,1,0,45,36,0,0.79,0,19,36,32,1,0.16,43,35,1,0.26,0,23,35,27,1,
1/31/1970,31,1,1970,TRUE,0.42,49,43,1,0.24,0,15,37,32,1,0,46,33,0,0.93,1.5,16,38,34,1,0,45,33,0,0.97,0,15,41,33,1,0,45,36,0,0.79,0,19,36,32,1,
2/1/1970,1,2,1970,FALSE,0,50,42,0,0.68,7.1,22,39,32,1,0.42,49,43,1,0.24,0,15,37,32,1,0,46,33,0,0.93,1.5,16,38,34,1,0,45,33,0,0.97,0,15,41,33,1,
2/2/1970,2,2,1970,FALSE,0,48,42,0,0.14,0,18,36,28,1,0,50,42,0,0.68,7.1,22,39,32,1,0.42,49,43,1,0.24,0,15,37,32,1,0,46,33,0,0.93,1.5,16,38,34,1,
2/3/1970,3,2,1970,FALSE,0,48,40,0,0.3,0,15,41,32,1,0,48,42,0,0.14,0,18,36,28,1,0,50,42,0,0.68,7.1,22,39,32,1,0.42,49,43,1,0.24,0,15,37,32,1,
2/4/1970,4,2,1970,FALSE,0,42,37,0,0.22,0,12,42,33,1,0,48,40,0,0.3,0,15,41,32,1,0,48,42,0,0.14,0,18,36,28,1,0,50,42,0,0.68,7.1,22,39,32,1,
2/5/1970,5,2,1970,TRUE,0.17,41,33,1,0.05,0,10,43,35,1,0,42,37,0,0.22,0,12,42,33,1,0,48,40,0,0.3,0,15,41,32,1,0,48,42,0,0.14,0,18,36,28,1,
2/6/1970,6,2,1970,FALSE,0,54,41,0,0.08,0,10,42,35,1,0.17,41,33,1,0.05,0,10,43,35,1,0,42,37,0,0.22,0,12,42,33,1,0,48,40,0,0.3,0,15,41,32,1,
2/7/1970,7,2,1970,FALSE,0,65,47,0,0.02,0,9,45,31,1,0,54,41,0,0.08,0,10,42,35,1,0.17,41,33,1,0.05,0,10,43,35,1,0,42,37,0,0.22,0,12,42,33,1,
2/8/1970,8,2,1970,FALSE,0,65,43,0,0,0,9,41,30,0,0,65,47,0,0.02,0,9,45,31,1,0,54,41,0,0.08,0,10,42,35,1,0.17,41,33,1,0.05,0,10,43,35,1,
2/9/1970,9,2,1970,FALSE,0,57,39,0,0,0,9,40,25,0,0,65,43,0,0,0,9,41,30,0,0,65,47,0,0.02,0,9,45,31,1,0,54,41,0,0.08,0,10,42,35,1,
2/10/1970,10,2,1970,FALSE,0,59,45,0,0,0,9,37,24,0,0,57,39,0,0,0,9,40,25,0,0,65,43,0,0,0,9,41,30,0,0,65,47,0,0.02,0,9,45,31,1,
2/11/1970,11,2,1970,FALSE,0,54,41,0,0,0,8,39,25,0,0,59,45,0,0,0,9,37,24,0,0,57,39,0,0,0,9,40,25,0,0,65,43,0,0,0,9,41,30,0,
2/12/1970,12,2,1970,TRUE,0.08,58,49,1,0,0,8,39,24,0,0,54,41,0,0,0,8,39,25,0,0,59,45,0,0,0,9,37,24,0,0,57,39,0,0,0,9,40,25,0,
2/13/1970,13,2,1970,TRUE,0.15,52,46,1,0,0,8,41,25,0,0.08,58,49,1,0,0,8,39,24,0,0,54,41,0,0,0,8,39,25,0,0,59,45,0,0,0,9,37,24,0,
2/14/1970,14,2,1970,TRUE,0.09,51,40,1,0.14,0,7,42,26,1,0.15,52,46,1,0,0,8,41,25,0,0.08,58,49,1,0,0,8,39,24,0,0,54,41,0,0,0,8,39,25,0,
2/15/1970,15,2,1970,TRUE,0.94,48,46,1,0.02,0,7,42,30,1,0.09,51,40,1,0.14,0,7,42,26,1,0.15,52,46,1,0,0,8,41,25,0,0.08,58,49,1,0,0,8,39,24,0,
2/16/1970,16,2,1970,TRUE,0.3,51,46,1,0,0,7,43,29,0,0.94,48,46,1,0.02,0,7,42,30,1,0.09,51,40,1,0.14,0,7,42,26,1,0.15,52,46,1,0,0,8,41,25,0,
2/17/1970,17,2,1970,TRUE,0.52,46,42,1,0.33,3.7,10,44,33,1,0.3,51,46,1,0,0,7,43,29,0,0.94,48,46,1,0.02,0,7,42,30,1,0.09,51,40,1,0.14,0,7,42,26,1,
2/18/1970,18,2,1970,FALSE,0,48,42,0,2.52,3.1,13,35,27,1,0.52,46,42,1,0.33,3.7,10,44,33,1,0.3,51,46,1,0,0,7,43,29,0,0.94,48,46,1,0.02,0,7,42,30,1,
2/19/1970,19,2,1970,FALSE,0,52,38,0,1.07,0,7,46,27,1,0,48,42,0,2.52,3.1,13,35,27,1,0.52,46,42,1,0.33,3.7,10,44,33,1,0.3,51,46,1,0,0,7,43,29,0,
2/20/1970,20,2,1970,FALSE,0,57,38,0,0.1,0,6,47,38,1,0,52,38,0,1.07,0,7,46,27,1,0,48,42,0,2.52,3.1,13,35,27,1,0.52,46,42,1,0.33,3.7,10,44,33,1,
2/21/1970,21,2,1970,FALSE,0,62,37,0,0.41,0,5,46,34,1,0,57,38,0,0.1,0,6,47,38,1,0,52,38,0,1.07,0,7,46,27,1,0,48,42,0,2.52,3.1,13,35,27,1,
2/22/1970,22,2,1970,TRUE,0.01,55,36,1,0,0,5,40,33,0,0,62,37,0,0.41,0,5,46,34,1,0,57,38,0,0.1,0,6,47,38,1,0,52,38,0,1.07,0,7,46,27,1,
2/23/1970,23,2,1970,FALSE,0,57,40,0,1.02,0,4,40,33,1,0.01,55,36,1,0,0,5,40,33,0,0,62,37,0,0.41,0,5,46,34,1,0,57,38,0,0.1,0,6,47,38,1,
2/24/1970,24,2,1970,FALSE,0,60,39,0,0,0,4,43,35,0,0,57,40,0,1.02,0,4,40,33,1,0.01,55,36,1,0,0,5,40,33,0,0,62,37,0,0.41,0,5,46,34,1,
2/25/1970,25,2,1970,FALSE,0,57,37,0,0,0,3,44,32,0,0,60,39,0,0,0,4,43,35,0,0,57,40,0,1.02,0,4,40,33,1,0.01,55,36,1,0,0,5,40,33,0,
2/26/1970,26,2,1970,FALSE,0,57,35,0,0,0,3,44,29,0,0,57,37,0,0,0,3,44,32,0,0,60,39,0,0,0,4,43,35,0,0,57,40,0,1.02,0,4,40,33,1,
2/27/1970,27,2,1970,FALSE,0,50,39,0,0,0,2,45,30,0,0,57,35,0,0,0,3,44,29,0,0,57,37,0,0,0,3,44,32,0,0,60,39,0,0,0,4,43,35,0,
2/28/1970,28,2,1970,FALSE,0,50,36,0,0,0,2,43,22,0,0,50,39,0,0,0,2,45,30,0,0,57,35,0,0,0,3,44,29,0,0,57,37,0,0,0,3,44,32,0,
3/1/1970,1,3,1970,FALSE,0,45,34,0,0,0,1,44,29,0,0,50,36,0,0,0,2,43,22,0,0,50,39,0,0,0,2,45,30,0,0,57,35,0,0,0,3,44,29,0,
3/2/1970,2,3,1970,TRUE,0.06,48,30,1,0,0,1,45,29,0,0,45,34,0,0,0,1,44,29,0,0,50,36,0,0,0,2,43,22,0,0,50,39,0,0,0,2,45,30,0,
3/3/1970,3,3,1970,TRUE,0.06,46,37,1,0,0,1,35,26,0,0.06,48,30,1,0,0,1,45,29,0,0,45,34,0,0,0,1,44,29,0,0,50,36,0,0,0,2,43,22,0,
